application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN257868,Applicant Reddy,33,M,73201,665000,Loan Against Property,Freelancer,511,2,24,18.37,Federal Bank,25-03-2023,Approved,No,Ahmedabad
LN739916,Applicant Verma,32,F,20592,62000,Medical Emergency Loan,Self Employed,754,1,12,20.12,IndusInd Bank,25/03/2023,Approved,No,New Delhi
LN104257,Applicant Reddy,29,M,59629,386000,Medical Emergency Loan,SALARIED,747,2,36,21.12,Yes Bank,3/26/2023,Approved,No,Kolkata
LN689252,Applicant Kumar,23,F,42178,482000,Two Wheeler Loan,SALARIED,516,4,120,19.46,ICICI Bank,26-03-2023,Rejected,NA,Ahmedabad
LN530686,Applicant Patel,52,M,41536,248000,Two Wheeler Loan,Salaried,690,1,36,15.77,Kotak Mahindra,26/03/2023,Approved,No,mumbai
LN203257,Applicant Kumar,31,M,59241,376000,Two Wheeler Loan,self-employed,598,2,60,19.01,HDFC Bank,3/27/2023,Pending,NA,Hyderabad
LN364056,Applicant Sharma,25,F,55431,520000,HOME LOAN,Government Employee,816,0,84,23.13,Kotak Mahindra,27-03-2023,Approved,Yes,chennai
LN994699,Applicant Joshi,55,M,38820,380000,Car Loan,Business Owner,750,0,60,15.28,Bank of Baroda,27/03/2023,Approved,No,Bengaluru
LN112307,Applicant Gupta,44,M,27348,265000,Education Loan,freelancer,303,4,12,8.85,Federal Bank,3/27/2023,Approved,No,Jaipur
LN123109,Applicant Singh,61,M,289754,3471000,car loan,self-employed,551,1,60,20.84,Kotak Mahindra,28-03-2023,Approved,No,mumbai
LN703579,Applicant Patel,26,F,407231,1105000,Loan Against Property,Freelancer,631,1,36,19.4,Kotak Mahindra,28/03/2023,Rejected,NA,Ahmedabad
LN283668,Applicant Verma,38,M,303563,3589000,car loan,self-employed,347,0,180,12.4,IDFC First Bank,3/28/2023,Rejected,NA,Bengaluru
LN195926,Applicant Gupta,58,M,31560,363000,Education Loan,,536,4,60,17.21,Axis Bank,29-03-2023,Approved,Yes,chennai
LN389075,Applicant Verma,26,M,24146,254000,Education Loan,SALARIED,600,,180,8.7,Axis Bank,29/03/2023,Rejected,NA,Bengaluru
LN994488,Applicant Joshi,42,F,27144,178000,Loan Against Property,Govt Employee,601,0,240,,Kotak Mahindra,3/29/2023,Rejected,NA,Mumbai
LN984289,Applicant Sharma,62,M,36640,392000,Personal Loan,Homemaker,760,0,24,14.08,HDFC Bank,29-03-2023,Approved,No,Lucknow
LN213947,Applicant Yadav,63,F,32106,135000,Business Loan,Salaried,840,2,48,,Punjab National Bank,30/03/2023,Rejected,NA,Pune
LN601225,Applicant Patel,34,F,28428,282000,Car Loan,Self Employed,587,,12,10.04,IDFC First Bank,3/30/2023,Rejected,NA,Pune
LN523256,Applicant Reddy,32,F,23155,89000,Gold Loan,Retired,605,3,240,13.17,HDFC Bank,30-03-2023,Approved,No,New Delhi
LN183269,Applicant Mehta,45,F,46669,474000,Home Loan,Govt Employee,590,4,180,22.95,IndusInd Bank,31/03/2023,Rejected,NA,Ahmedabad
LN901316,Applicant Kumar,40,F,479371,3905000,Gold Loan,self-employed,670,4,24,15.98,IDFC First Bank,3/31/2023,Pending,NA,New Delhi
LN447151,Applicant Reddy,38,F,26649,79000,Home loan,self-employed,618,0,84,10.82,Punjab National Bank,31-03-2023,Approved,No,mumbai
LN745026,Applicant Singh,44,M,68709,753000,Home Loan,Homemaker,558,0,60,21.28,Kotak Mahindra,31/03/2023,Rejected,NA,Lucknow
LN462678,Applicant Gupta,35,M,100808,784000,Car Loan,Retired,517,0,60,11.95,IDFC First Bank,4/1/2023,Rejected,NA,Jaipur
LN678403,Applicant Kumar,51,M,21316,183000,Business Loan,,669,2,36,20.74,ICICI Bank,1/4/2023,Approved,No,New Delhi
LN527775,Applicant Patel,62,M,19142,93000,Medical Emergency Loan,Salaried,868,,12,7.78,Yes Bank,1/4/2023,Approved,No,Kolkata
LN746336,Applicant Mehta,21,M,22546,242000,Personal Loan,Business Owner,646,3,84,22.74,IndusInd Bank,4/2/2023,Approved,No,Lucknow
LN292333,Applicant Reddy,35,F,65479,488000,Loan Against Property,Self-Employed,646,4,84,16.32,Canara Bank,2/4/2023,Rejected,NA,New Delhi
LN582317,Applicant Patel,54,F,28234,175000,Personal Loan,freelancer,474,0,60,20.09,ICICI Bank,2/4/2023,Approved,No,Hyderabad
LN366263,Applicant Patel,22,M,105556,775000,Personal Loan,Govt Employee,837,4,240,12.68,SBI,4/2/2023,Approved,No,New Delhi
LN214258,Applicant Joshi,56,F,197961,1788000,Home Loan,Freelancer,365,0,240,21.46,SBI,3/4/2023,Rejected,NA,chennai
LN733067,Applicant Patel,43,M,21493,192000,Home Loan,self-employed,622,4,12,18.91,Yes Bank,3/4/2023,Approved,No,Bengaluru
LN175528,Applicant Kumar,44,M,23967,134000,HOME LOAN,Government Employee,454,4,120,8.28,Canara Bank,4/3/2023,Rejected,NA,Bengaluru
LN148883,Applicant Sharma,52,M,480455,2812000,car loan,,698,2,84,8.17,Yes Bank,4/4/2023,Approved,Yes,pune
LN848022,Applicant Patel,33,F,43605,332000,Home loan,Freelancer,580,2,36,,Bank of Baroda,4/4/2023,Rejected,NA,Bengaluru
LN645022,Applicant Mehta,53,F,18719,210000,Medical Emergency Loan,Retired,591,4,48,8.36,Bank of Baroda,4/4/2023,Pending,NA,Chennai
LN276504,Applicant Reddy,62,M,16679,158000,Two Wheeler Loan,Government Employee,829,0,48,8.21,ICICI Bank,4/4/2023,Approved,No,Jaipur
LN464492,Applicant Singh,34,M,82352,486000,Home Loan,Retired,857,4,48,13.73,Punjab National Bank,5/4/2023,Approved,No,chennai
LN947162,Applicant Verma,37,F,77219,415000,Business Loan,Salaried,525,0,120,11.31,Yes Bank,4/5/2023,Rejected,NA,pune
LN762834,Applicant Verma,36,F,302146,2186000,Medical Emergency Loan,Govt Employee,571,1,48,13.29,Kotak Mahindra,5/4/2023,Rejected,NA,mumbai
LN977676,Applicant Sharma,52,F,388449,4156000,Home Loan,freelancer,625,3,84,14.16,Kotak Mahindra,6/4/2023,Rejected,NA,New Delhi
LN392658,Applicant Yadav,35,Other,488568,1020000,Loan Against Property,Government Employee,388,4,12,8.91,Punjab National Bank,4/6/2023,Rejected,NA,chennai
LN422834,Applicant Reddy,63,M,53857,490000,Loan Against Property,Homemaker,668,1,180,17.5,Canara Bank,6/4/2023,Approved,No,Hyderabad
LN429021,Applicant Singh,51,M,24007,119000,Medical Emergency Loan,freelancer,657,4,48,13.24,IndusInd Bank,6/4/2023,Approved,No,Mumbai
LN938398,Applicant Sharma,32,F,18124,74000,Medical Emergency Loan,Government Employee,580,2,36,20.05,Kotak Mahindra,4/7/2023,Rejected,NA,Hyderabad
LN242580,Applicant Singh,53,F,75893,161000,Medical Emergency Loan,Freelancer,591,,240,23.86,Yes Bank,7/4/2023,Approved,No,Hyderabad
LN353705,Applicant Reddy,23,F,58144,638000,Car Loan,Government Employee,419,4,24,13.8,Bank of Baroda,7/4/2023,Rejected,NA,Pune
LN206626,Applicant Mehta,31,M,24685,275000,Business Loan,Self-Employed,826,2,180,19.74,SBI,4/8/2023,Approved,No,Pune
LN755353,Applicant Singh,63,M,72324,189000,Gold Loan,freelancer,706,2,84,12.37,Kotak Mahindra,8/4/2023,Approved,No,New Delhi
LN138312,Applicant Patel,25,M,19748,143000,Home loan,Govt Employee,433,1,84,20.89,Yes Bank,8/4/2023,Rejected,NA,New Delhi
LN910128,Applicant Verma,47,M,113866,401000,Gold Loan,freelancer,806,2,84,18.77,ICICI Bank,4/8/2023,Rejected,NA,Pune
LN923514,Applicant Kumar,36,M,122727,1177000,HOME LOAN,Retired,766,1,24,11.61,Yes Bank,9/4/2023,Approved,No,Kolkata
LN404712,Applicant Gupta,55,F,380135,3290000,Car Loan,Government Employee,696,0,120,15.1,Federal Bank,9/4/2023,Pending,NA,mumbai
LN599908,Applicant Yadav,60,M,33224,165000,Two Wheeler Loan,,832,0,180,20.8,HDFC Bank,4/9/2023,Approved,No,Jaipur
LN728572,Applicant Reddy,36,M,468447,1485000,Home loan,Self Employed,528,0,180,19.21,ICICI Bank,10/4/2023,Rejected,NA,Hyderabad
LN483758,Applicant Kumar,36,M,41382,427000,Home loan,self-employed,870,0,120,8.02,Yes Bank,10/4/2023,Rejected,NA,Lucknow
LN432393,Applicant Joshi,42,F,55559,486000,Two Wheeler Loan,Govt Employee,858,4,120,7.53,IndusInd Bank,4/10/2023,Approved,No,mumbai
LN838915,Applicant Verma,24,F,68525,142000,Personal Loan,Business Owner,364,1,60,19.94,IndusInd Bank,10/4/2023,Rejected,NA,Mumbai
LN700759,Applicant Kumar,52,F,55338,458000,Medical Emergency Loan,freelancer,615,0,48,14.99,HDFC Bank,11/4/2023,Rejected,NA,chennai
LN440811,Applicant Mehta,47,F,54819,554000,Medical Emergency Loan,Govt Employee,783,2,48,15.94,IndusInd Bank,4/11/2023,Approved,No,New Delhi
LN474414,Applicant Kumar,35,M,19107,151000,Gold Loan,Business Owner,419,1,24,23.42,ICICI Bank,11/4/2023,Rejected,NA,Bengaluru
LN232466,Applicant Singh,39,M,17871,112000,car loan,Salaried,413,4,48,9.68,Federal Bank,12/4/2023,Rejected,NA,Chennai
LN518910,Applicant Patel,46,F,274387,2151000,Medical Emergency Loan,Govt Employee,744,0,120,8.03,Federal Bank,4/12/2023,Approved,No,New Delhi
LN741412,Applicant Kumar,35,F,23352,191000,car loan,freelancer,394,,24,10.62,ICICI Bank,12/4/2023,Rejected,NA,New Delhi
LN438434,Applicant Kumar,30,M,20596,173000,Business Loan,self-employed,557,3,120,19.26,Kotak Mahindra,12/4/2023,Approved,Yes,chennai
LN370382,Applicant Yadav,54,M,20600,240000,personal loan,salaried,494,0,240,10.51,Axis Bank,4/13/2023,Rejected,NA,New Delhi
LN613181,Applicant Kumar,58,M,67784,257000,Medical Emergency Loan,Government Employee,734,1,36,16.22,SBI,13-04-2023,Approved,No,Pune
LN784782,Applicant Patel,46,M,76332,628000,Loan Against Property,freelancer,706,,180,21.62,SBI,13/04/2023,Approved,No,Hyderabad
LN140715,Applicant Reddy,28,F,242777,942000,Business Loan,Salaried,404,3,60,21.37,Kotak Mahindra,4/13/2023,Rejected,NA,Lucknow
LN647237,Applicant Patel,36,M,51591,212000,Home Loan,Self Employed,798,2,48,10.97,Axis Bank,14-04-2023,Approved,No,Bengaluru
LN150203,Applicant Singh,49,F,22240,193000,Home loan,freelancer,703,2,180,22.3,Canara Bank,14/04/2023,Approved,No,New Delhi
LN737014,Applicant Sharma,52,M,187539,2093000,car loan,Retired,443,3,12,23.9,HDFC Bank,4/14/2023,Rejected,NA,Mumbai
LN141646,Applicant Sharma,41,Other,57965,208000,Gold Loan,Salaried,469,1,120,,Canara Bank,15-04-2023,Approved,Yes,Ahmedabad
LN483694,Applicant Sharma,52,M,17838,207000,personal loan,salaried,805,4,240,22.2,Punjab National Bank,15/04/2023,Approved,No,chennai
LN109802,Applicant Sharma,32,F,161835,841000,Education Loan,Govt Employee,666,0,120,8.54,Yes Bank,4/15/2023,Rejected,NA,New Delhi
LN517035,Applicant Verma,59,M,56737,335000,personal loan,,675,4,240,17.85,IndusInd Bank,15-04-2023,Approved,No,Hyderabad
LN992981,Applicant Reddy,30,F,65840,233000,Business Loan,Government Employee,578,0,120,,IDFC First Bank,16/04/2023,Approved,No,Bengaluru
LN929522,Applicant Kumar,26,M,64958,530000,Medical Emergency Loan,Retired,365,4,24,12.11,Punjab National Bank,4/16/2023,Rejected,NA,Bengaluru
LN999615,Applicant Verma,57,M,42857,341000,HOME LOAN,Govt Employee,837,0,60,12.71,Bank of Baroda,16-04-2023,Approved,No,New Delhi
LN991264,Applicant Verma,38,M,21943,141000,Medical Emergency Loan,salaried,629,2,48,23.06,Canara Bank,17/04/2023,Approved,No,chennai
LN831023,Applicant Mehta,51,F,25147,170000,car loan,freelancer,669,0,180,23.21,SBI,4/17/2023,Approved,No,Hyderabad
LN336042,Applicant Verma,55,M,22418,184000,Two Wheeler Loan,freelancer,717,,240,9.17,IDFC First Bank,17-04-2023,Approved,No,pune
LN761726,Applicant Patel,23,M,48743,382000,Personal Loan,Govt Employee,504,3,240,10.86,IDFC First Bank,17/04/2023,Rejected,NA,Ahmedabad
LN306688,Applicant Verma,25,F,286846,1647000,Gold Loan,Homemaker,797,3,36,22.65,Bank of Baroda,4/18/2023,Approved,No,Ahmedabad
LN906454,Applicant Patel,54,F,436932,4737000,personal loan,Retired,866,0,36,17.63,Bank of Baroda,18-04-2023,Approved,No,Chennai
LN435779,Applicant Sharma,53,M,16828,146000,Two Wheeler Loan,Government Employee,381,0,60,19.15,ICICI Bank,18/04/2023,Approved,Yes,mumbai
LN413629,Applicant Sharma,56,M,16065,65000,personal loan,Freelancer,601,1,24,13.23,Bank of Baroda,4/19/2023,Approved,No,mumbai
LN323205,Applicant Mehta,30,F,52297,272000,Car Loan,salaried,788,2,48,,IDFC First Bank,19-04-2023,Approved,No,Jaipur
LN642275,Applicant Kumar,23,F,21288,210000,Home Loan,Retired,887,0,36,14.85,Axis Bank,19/04/2023,Approved,No,chennai
LN401879,Applicant Sharma,31,F,21809,66000,Education Loan,,817,0,84,13.12,Punjab National Bank,4/19/2023,Rejected,NA,Kolkata
LN583771,Applicant Singh,23,M,24064,229000,Gold Loan,SALARIED,469,2,12,23.08,HDFC Bank,20-04-2023,Rejected,NA,Mumbai
LN505089,Applicant Reddy,48,F,18490,103000,Home Loan,Homemaker,688,1,60,10.22,Axis Bank,20/04/2023,Approved,No,Mumbai
LN552112,Applicant Yadav,62,M,493663,3711000,Two Wheeler Loan,SALARIED,659,3,48,23.86,Yes Bank,4/20/2023,Rejected,NA,New Delhi
LN590656,Applicant Mehta,48,M,230158,1106000,Home Loan,Freelancer,597,3,12,22.46,Yes Bank,21-04-2023,Rejected,NA,Jaipur
LN893342,Applicant Yadav,29,M,30105,357000,Business Loan,,624,2,48,16.92,Axis Bank,21/04/2023,Approved,No,chennai
LN104364,Applicant Verma,46,F,15005,166000,Loan Against Property,Freelancer,465,0,120,13.15,Kotak Mahindra,4/21/2023,Rejected,NA,Ahmedabad
LN117291,Applicant Sharma,49,F,24167,273000,Gold Loan,self-employed,498,3,36,,Punjab National Bank,21-04-2023,Rejected,NA,New Delhi
LN567999,Applicant Verma,30,F,54089,208000,Gold Loan,Business Owner,681,0,60,15.43,Axis Bank,22/04/2023,Approved,No,New Delhi
LN687862,Applicant Mehta,47,M,44025,459000,Two Wheeler Loan,,734,4,180,13.69,IDFC First Bank,4/22/2023,Approved,No,Hyderabad
LN265980,Applicant Joshi,52,F,235159,1729000,HOME LOAN,Freelancer,816,0,36,12.99,Punjab National Bank,22-04-2023,Approved,No,New Delhi
LN443549,Applicant Mehta,38,M,27874,253000,Business Loan,Homemaker,856,3,36,8.82,IndusInd Bank,23/04/2023,Approved,No,chennai
LN569793,Applicant Joshi,38,F,424761,1773000,Gold Loan,Business Owner,747,0,180,14.67,Federal Bank,4/23/2023,Rejected,NA,Bengaluru
LN739570,Applicant Mehta,42,M,117643,1073000,Medical Emergency Loan,Self Employed,717,0,36,11.59,Axis Bank,23-04-2023,Approved,No,Bengaluru
LN337323,Applicant Patel,37,M,42289,471000,Gold Loan,,625,1,24,7.82,IDFC First Bank,23/04/2023,Approved,No,pune
LN918264,Applicant Patel,45,M,66035,309000,Two Wheeler Loan,salaried,676,1,24,11.35,Bank of Baroda,4/24/2023,Approved,No,Pune
LN486641,Applicant Kumar,46,M,69443,301000,Home Loan,Homemaker,569,0,180,,IDFC First Bank,24-04-2023,Pending,NA,Ahmedabad
LN140639,Applicant Mehta,25,F,175028,533000,personal loan,Retired,724,2,84,12.49,Bank of Baroda,24/04/2023,Approved,Yes,Chennai
LN614943,Applicant Singh,29,M,160073,747000,car loan,Salaried,739,2,36,23.1,Canara Bank,4/25/2023,Approved,No,Lucknow
LN918333,Applicant Yadav,64,F,481143,3540000,Two Wheeler Loan,freelancer,632,2,12,22.34,HDFC Bank,25-04-2023,Rejected,NA,Kolkata
LN287257,Applicant Yadav,64,M,36368,376000,Two Wheeler Loan,Government Employee,614,2,84,8.03,SBI,25/04/2023,Pending,NA,New Delhi
LN821313,Applicant Reddy,44,F,60811,291000,Car Loan,SALARIED,383,3,240,11.43,IndusInd Bank,4/25/2023,Rejected,NA,New Delhi
LN563100,Applicant Verma,27,F,20892,172000,Medical Emergency Loan,,664,2,84,14.8,IndusInd Bank,26-04-2023,Approved,No,New Delhi
LN967616,Applicant Joshi,40,M,174439,1185000,Two Wheeler Loan,Govt Employee,592,3,12,12.08,Axis Bank,26/04/2023,Pending,NA,New Delhi
LN303519,Applicant Sharma,64,M,25188,123000,car loan,Self Employed,680,2,84,14.02,Axis Bank,4/26/2023,Approved,No,Chennai
LN864062,Applicant Mehta,61,F,188255,1337000,Home Loan,Govt Employee,819,0,240,,Yes Bank,27-04-2023,Rejected,NA,New Delhi
LN808919,Applicant Singh,28,M,47764,176000,Gold Loan,Freelancer,883,2,84,16.89,IDFC First Bank,27/04/2023,Rejected,NA,mumbai
LN294109,Applicant Patel,39,M,59759,502000,personal loan,Retired,876,0,36,14.42,ICICI Bank,4/27/2023,Approved,No,mumbai
LN516542,Applicant Yadav,55,M,119901,378000,Medical Emergency Loan,Business Owner,541,0,24,15.52,ICICI Bank,27-04-2023,Rejected,NA,Bengaluru
LN329324,Applicant Singh,63,M,54282,505000,Two Wheeler Loan,Business Owner,866,1,180,12.03,Kotak Mahindra,28/04/2023,Approved,No,mumbai
LN529847,Applicant Gupta,64,M,288432,1089000,Home loan,,505,4,24,10.97,Kotak Mahindra,4/28/2023,Rejected,NA,New Delhi
LN293092,Applicant Patel,45,M,21738,260000,Two Wheeler Loan,Government Employee,628,,120,11,Axis Bank,28-04-2023,Rejected,NA,mumbai
LN890962,Applicant Reddy,37,F,26197,268000,Business Loan,Homemaker,698,0,36,20.68,Kotak Mahindra,29/04/2023,Approved,No,New Delhi
LN644704,Applicant Verma,59,F,74064,403000,car loan,Retired,464,4,60,10.69,ICICI Bank,4/29/2023,Rejected,NA,Bengaluru
LN496641,Applicant Verma,45,F,415589,2602000,car loan,Government Employee,777,4,36,22.53,Punjab National Bank,29-04-2023,Approved,No,Mumbai
LN330381,Applicant Singh,55,M,16062,74000,HOME LOAN,Homemaker,766,2,36,14.91,Canara Bank,29/04/2023,Approved,No,Chennai
LN186280,Applicant Joshi,59,M,56029,542000,Gold Loan,Govt Employee,731,4,120,16.3,Punjab National Bank,4/30/2023,Approved,Yes,pune
LN797351,Applicant Kumar,59,M,379855,2206000,Home loan,Self-Employed,566,4,120,17.58,Bank of Baroda,30-04-2023,Approved,No,Pune
LN846489,Applicant Kumar,22,F,156229,1492000,Education Loan,Government Employee,593,4,120,12.55,Canara Bank,30/04/2023,Approved,Yes,Mumbai
LN597770,Applicant Verma,36,F,87345,191000,Loan Against Property,Self-Employed,637,1,48,22.28,Bank of Baroda,5/1/2023,Rejected,NA,Pune
LN430659,Applicant Sharma,62,M,27661,93000,Business Loan,Government Employee,601,4,180,17.54,Yes Bank,1/5/2023,Approved,Yes,New Delhi
LN767228,Applicant Joshi,34,M,18913,107000,HOME LOAN,self-employed,703,2,240,22.34,Kotak Mahindra,1/5/2023,Approved,No,New Delhi
LN539010,Applicant Gupta,49,M,378871,1170000,Two Wheeler Loan,Government Employee,689,3,12,15.87,Punjab National Bank,5/1/2023,Pending,NA,chennai
LN817892,Applicant Singh,59,M,20126,161000,Medical Emergency Loan,Self-Employed,786,1,120,8.14,Punjab National Bank,2/5/2023,Approved,No,New Delhi
LN460887,Applicant Verma,22,M,39715,100000,Loan Against Property,Business Owner,764,2,180,8.01,IndusInd Bank,2/5/2023,Approved,No,Bengaluru
LN902149,Applicant Patel,30,M,457033,4843000,Education Loan,salaried,650,0,24,12.58,Kotak Mahindra,5/2/2023,Pending,NA,Hyderabad
LN899561,Applicant Reddy,22,M,15154,146000,Personal Loan,Business Owner,717,2,84,21.48,Axis Bank,2/5/2023,Approved,No,New Delhi
LN674334,Applicant Verma,47,M,48311,201000,Two Wheeler Loan,,574,3,60,11.9,HDFC Bank,3/5/2023,Rejected,NA,chennai
LN903466,Applicant Verma,33,F,33810,231000,Medical Emergency Loan,Freelancer,647,1,48,15.49,Axis Bank,5/3/2023,Approved,No,New Delhi
LN582931,Applicant Verma,22,M,65046,424000,Business Loan,Self Employed,672,3,48,10.83,HDFC Bank,3/5/2023,Rejected,NA,New Delhi
LN782503,Applicant Mehta,62,M,80340,743000,Gold Loan,freelancer,589,0,84,19.88,Bank of Baroda,4/5/2023,Approved,No,Hyderabad
LN994019,Applicant Gupta,34,M,76765,462000,Car Loan,Self-Employed,854,0,12,18.55,Yes Bank,5/4/2023,Approved,Yes,Chennai
LN847508,Applicant Verma,37,M,54611,127000,HOME LOAN,Retired,897,0,12,22.39,Punjab National Bank,4/5/2023,Approved,No,Bengaluru
LN767793,Applicant Kumar,64,F,19931,94000,personal loan,Self Employed,751,2,48,13.36,Punjab National Bank,4/5/2023,Approved,No,Lucknow
LN394137,Applicant Yadav,58,M,35319,235000,Home Loan,Govt Employee,860,2,36,23.75,SBI,5/5/2023,Approved,No,Chennai
LN473119,Applicant Patel,56,M,57208,672000,HOME LOAN,Salaried,647,4,60,21.98,ICICI Bank,5/5/2023,Approved,No,Chennai
LN831603,Applicant Patel,54,M,19426,210000,personal loan,SALARIED,306,0,60,,HDFC Bank,5/5/2023,Rejected,NA,New Delhi
LN803998,Applicant Yadav,49,M,18843,72000,Two Wheeler Loan,Self-Employed,315,3,12,21.69,Axis Bank,5/6/2023,Rejected,NA,New Delhi
LN819609,Applicant Mehta,43,F,78787,727000,personal loan,freelancer,743,0,60,14.51,IndusInd Bank,6/5/2023,Approved,Yes,New Delhi
LN943245,Applicant Yadav,43,M,19780,225000,Business Loan,Freelancer,711,,84,20.49,IDFC First Bank,6/5/2023,Approved,No,New Delhi
LN236057,Applicant Yadav,36,M,56035,117000,Gold Loan,salaried,586,2,48,13.44,Federal Bank,5/6/2023,Rejected,NA,pune
LN692386,Applicant Gupta,64,M,33083,305000,Business Loan,self-employed,860,0,24,11.71,Canara Bank,7/5/2023,Approved,No,Pune
LN820235,Applicant Mehta,27,M,25916,171000,Medical Emergency Loan,Self-Employed,596,4,240,19.67,SBI,7/5/2023,Approved,Yes,Ahmedabad
LN584750,Applicant Verma,21,M,47482,418000,Medical Emergency Loan,Govt Employee,567,0,240,23.42,Federal Bank,5/7/2023,Rejected,NA,Chennai
LN319067,Applicant Gupta,39,M,67599,545000,personal loan,Self Employed,645,4,240,19.49,Bank of Baroda,8/5/2023,Rejected,NA,chennai
LN949535,Applicant Mehta,53,F,42254,501000,Medical Emergency Loan,Government Employee,745,2,240,23.61,Yes Bank,8/5/2023,Approved,No,Bengaluru
LN791911,Applicant Yadav,54,M,26653,130000,HOME LOAN,freelancer,551,2,120,,SBI,5/8/2023,Approved,Yes,Bengaluru
LN733581,Applicant Joshi,21,F,95434,941000,HOME LOAN,,673,4,24,14.53,IndusInd Bank,8/5/2023,Approved,No,New Delhi
LN837334,Applicant Yadav,32,M,18444,80000,car loan,Homemaker,318,1,120,15.83,IndusInd Bank,9/5/2023,Rejected,NA,Pune
LN994021,Applicant Verma,45,M,16150,103000,Business Loan,,898,2,12,10.64,ICICI Bank,5/9/2023,Approved,Yes,Bengaluru
LN634392,Applicant Yadav,43,F,128777,1514000,Home Loan,Business Owner,758,4,84,14.75,HDFC Bank,9/5/2023,Approved,No,Bengaluru
LN347277,Applicant Singh,45,F,397712,3842000,Home Loan,Govt Employee,691,2,84,,Canara Bank,10/5/2023,Approved,No,Bengaluru
LN256003,Applicant Mehta,51,M,15854,82000,Business Loan,Business Owner,588,0,60,16.12,Punjab National Bank,5/10/2023,Rejected,NA,Jaipur
LN613491,Applicant Yadav,44,M,20401,167000,Two Wheeler Loan,self-employed,302,3,120,23.56,ICICI Bank,10/5/2023,Approved,No,Lucknow
LN310207,Applicant Verma,30,M,56838,142000,personal loan,Homemaker,353,1,36,9.4,Kotak Mahindra,10/5/2023,Rejected,NA,New Delhi
LN760229,Applicant Gupta,22,M,15009,70000,Medical Emergency Loan,SALARIED,355,3,120,15.88,Yes Bank,5/11/2023,Rejected,NA,Hyderabad
LN989743,Applicant Mehta,53,F,19820,182000,Loan Against Property,,547,1,84,16.28,IndusInd Bank,11/5/2023,Rejected,NA,New Delhi
